Work Year,Job Category,Job Title,Experience Level,Employment Type,Salary in USD,Work Setting,Company Location,Employee Residence,Company Size
2023,BI and Visualization,Business Intelligence Engineer,Senior,Full-time,202800,In-person,United States,United States,L
2023,BI and Visualization,Business Intelligence Engineer,Senior,Full-time,104300,In-person,United States,United States,L
2023,Data Science and Research,Data Science Manager,Executive,Full-time,272400,In-person,United States,United States,L
2023,Data Science and Research,Data Science Manager,Executive,Full-time,140100,In-person,United States,United States,L
2023,Data Engineering,Data Engineer,Mid-level,Full-time,154000,In-person,United States,United States,M
2023,Data Engineering,Data Engineer,Mid-level,Full-time,103000,In-person,United States,United States,M
2023,Machine Learning and AI,Machine Learning Engineer,Senior,Full-time,223600,In-person,United States,United States,L
2023,Machine Learning and AI,Machine Learning Engineer,Senior,Full-time,115000,In-person,United States,United States,L
2023,BI and Visualization,Business Intelligence Analyst,Mid-level,Full-time,80750,In-person,Canada,Canada,M
2023,BI and Visualization,Business Intelligence Analyst,Mid-level,Full-time,48450,In-person,Canada,Canada,M
2023,BI and Visualization,BI Developer,Entry-level,Full-time,85600,In-person,United States,United States,M
2023,BI and Visualization,BI Developer,Entry-level,Full-time,57000,In-person,United States,United States,M
2023,Data Engineering,Data Engineer,Senior,Full-time,190400,In-person,United States,United States,M
2023,Data Engineering,Data Engineer,Senior,Full-time,112000,In-person,United States,United States,M
2023,Data Architecture and Modeling,Data Strategist,Senior,Full-time,119636,Remote,United States,United States,M
2023,Data Architecture and Modeling,Data Strategist,Senior,Full-time,70374,Remote,United States,United States,M
2023,Data Engineering,Data Engineer,Senior,Full-time,304750,In-person,United States,United States,M
2023,Data Engineering,Data Engineer,Senior,Full-time,160000,In-person,United States,United States,M
2023,Data Analysis,Data Analyst,Mid-level,Full-time,98873,In-person,United States,United States,M
2023,Data Analysis,Data Analyst,Mid-level,Full-time,58161,In-person,United States,United States,M
2023,Leadership and Management,Analytics Engineer,Senior,Full-time,138000,In-person,United States,United States,M
2023,Leadership and Management,Analytics Engineer,Senior,Full-time,85500,In-person,United States,United States,M
2023,Data Science and Research,Data Scientist,Senior,Full-time,307100,In-person,United States,United States,M
2023,Data Science and Research,Data Scientist,Senior,Full-time,216800,In-person,United States,United States,M
2023,Data Science and Research,Data Scientist,Senior,Full-time,153600,In-person,United States,United States,M
2023,Data Science and Research,Data Scientist,Senior,Full-time,106800,In-person,United States,United States,M
2023,Data Analysis,Data Analyst,Mid-level,Full-time,250000,In-person,United States,United States,M
2023,Data Analysis,Data Analyst,Mid-level,Full-time,125000,In-person,United States,United States,M
2023,Machine Learning and AI,Machine Learning Engineer,Senior,Full-time,280000,In-person,United States,United States,M
2023,Machine Learning and AI,Machine Learning Engineer,Senior,Full-time,180000,In-person,United States,United States,M
2023,Data Engineering,Data Engineer,Executive,Full-time,160000,In-person,United States,United States,M
2023,Data Engineering,Data Engineer,Executive,Full-time,130000,In-person,United States,United States,M
2023,Data Science and Research,Data Scientist,Senior,Full-time,180000,In-person,United States,United States,M
2023,Data Science and Research,Data Scientist,Senior,Full-time,162000,In-person,United States,United States,M
2023,BI and Visualization,Business Intelligence Engineer,Senior,Full-time,185000,In-person,United States,United States,L
2023,BI and Visualization,Business Intelligence Engineer,Senior,Full-time,79600,In-person,United States,United States,L
2023,Data Analysis,Data Analyst,Senior,Full-time,164640,In-person,United States,United States,M
2023,Data Analysis,Data Analyst,Senior,Full-time,131712,In-person,United States,United States,M
2023,Data Analysis,Data Analyst,Mid-level,Full-time,74800,In-person,United States,United States,M
2023,Data Analysis,Data Analyst,Mid-level,Full-time,63600,In-person,United States,United States,M
2023,Data Science and Research,Data Scientist,Mid-level,Full-time,138510,In-person,United States,United States,M
2023,Data Science and Research,Data Scientist,Mid-level,Full-time,95490,In-person,United States,United States,M
2023,Machine Learning and AI,Machine Learning Engineer,Mid-level,Full-time,92280,Remote,United Kingdom,United Kingdom,M
2023,Machine Learning and AI,Machine Learning Engineer,Mid-level,Full-time,67672,Remote,United Kingdom,United Kingdom,M
2023,Data Engineering,Data Engineer,Senior,Full-time,280000,In-person,United States,United States,M
2023,Data Engineering,Data Engineer,Senior,Full-time,160000,In-person,United States,United States,M
2023,Machine Learning and AI,Machine Learning Engineer,Senior,Full-time,170000,In-person,United States,United States,M
2023,Machine Learning and AI,Machine Learning Engineer,Senior,Full-time,140000,In-person,United States,United States,M
2023,Data Science and Research,Data Scientist,Senior,Full-time,137500,In-person,United States,United States,M
2023,Data Science and Research,Data Scientist,Senior,Full-time,81500,In-person,United States,United States,M
2023,Data Engineering,Data Engineer,Senior,Full-time,253792,In-person,United States,United States,M
2023,Data Engineering,Data Engineer,Senior,Full-time,158620,In-person,United States,United States,M
2023,BI and Visualization,Business Intelligence Specialist,Senior,Full-time,259900,In-person,United States,United States,M
2023,BI and Visualization,Business Intelligence Specialist,Senior,Full-time,139200,In-person,United States,United States,M
2023,Machine Learning and AI,Machine Learning Infrastructure Engineer,Senior,Full-time,118118,Remote,United Kingdom,United Kingdom,M
2023,Machine Learning and AI,Machine Learning Infrastructure Engineer,Senior,Full-time,79976,Remote,United Kingdom,United Kingdom,M
2023,Data Science and Research,Research Scientist,Senior,Full-time,293000,In-person,United States,United States,M
2023,Data Science and Research,Research Scientist,Senior,Full-time,185000,In-person,United States,United States,M
2023,Data Engineering,Data Engineer,Senior,Full-time,180000,In-person,United States,United States,M
2023,Data Engineering,Data Engineer,Senior,Full-time,90000,In-person,United States,United States,M
2023,Data Science and Research,Data Scientist,Senior,Full-time,165000,In-person,United States,United States,M
2023,Data Science and Research,Data Scientist,Senior,Full-time,115500,In-person,United States,United States,M
2023,Data Engineering,Data Engineer,Senior,Full-time,110000,In-person,United States,United States,M
2023,Data Engineering,Data Engineer,Senior,Full-time,70000,In-person,United States,United States,M
2023,Data Science and Research,Research Analyst,Mid-level,Full-time,142000,In-person,United States,United States,M
2023,Data Science and Research,Research Analyst,Mid-level,Full-time,102000,In-person,United States,United States,M
2023,Data Quality and Operations,Data Quality Engineer,Senior,Full-time,141600,In-person,United States,United States,M
2023,Data Quality and Operations,Data Quality Engineer,Senior,Full-time,121400,In-person,United States,United States,M
2023,Data Engineering,Data Engineer,Senior,Full-time,240000,In-person,United States,United States,M
2023,Data Engineering,Data Engineer,Senior,Full-time,170000,In-person,United States,United States,M
2023,Data Science and Research,Applied Scientist,Senior,Full-time,222200,In-person,United States,United States,L
2023,Data Science and Research,Applied Scientist,Senior,Full-time,136000,In-person,United States,United States,L
2023,Data Analysis,Data Analyst,Mid-level,Full-time,55000,In-person,United States,United States,M
2023,Data Analysis,Data Analyst,Mid-level,Full-time,49000,In-person,United States,United States,M
2023,Data Engineering,Data Engineer,Senior,Full-time,135000,Remote,United States,United States,M
2023,Data Engineering,Data Engineer,Senior,Full-time,110000,Remote,United States,United States,M
2023,Data Engineering,Data Engineer,Senior,Full-time,200000,Remote,United States,United States,M
2023,Data Engineering,Data Engineer,Senior,Full-time,180000,Remote,United States,United States,M
2023,Data Science and Research,Director of Data Science,Executive,Full-time,246080,Remote,United Kingdom,United Kingdom,M
2023,Data Science and Research,Director of Data Science,Executive,Full-time,184560,Remote,United Kingdom,United Kingdom,M
2023,Data Science and Research,Data Scientist,Senior,Full-time,168000,Remote,United States,United States,M
2023,Data Science and Research,Data Scientist,Senior,Full-time,130000,Remote,United States,United States,M
2023,Data Science and Research,Data Scientist,Entry-level,Full-time,105000,In-person,United States,United States,M
2023,Data Science and Research,Data Scientist,Entry-level,Full-time,70000,In-person,United States,United States,M
2023,Data Analysis,Data Analyst,Senior,Full-time,105000,Remote,United States,United States,M
2023,Data Analysis,Data Analyst,Senior,Full-time,100000,Remote,United States,United States,M
2023,Data Engineering,Data Engineer,Senior,Full-time,243000,In-person,Canada,Canada,M
2023,Data Engineering,Data Engineer,Senior,Full-time,152000,In-person,Canada,Canada,M
2023,BI and Visualization,BI Developer,Senior,Full-time,167500,In-person,United States,United States,M
2023,BI and Visualization,BI Developer,Senior,Full-time,106500,In-person,United States,United States,M
2023,Data Analysis,Business Data Analyst,Senior,Full-time,79976,Remote,Gibraltar,Spain,L
2023,BI and Visualization,Business Intelligence Analyst,Senior,Full-time,115600,In-person,United States,United States,M
2023,BI and Visualization,Business Intelligence Analyst,Senior,Full-time,79700,In-person,United States,United States,M
2023,Data Science and Research,Applied Scientist,Entry-level,Full-time,281700,In-person,United States,United States,M
2023,Data Science and Research,Applied Scientist,Entry-level,Full-time,141100,In-person,United States,United States,M
2023,Data Management and Strategy,Data Specialist,Senior,Full-time,173100,In-person,United States,United States,M
2023,Data Management and Strategy,Data Specialist,Senior,Full-time,86900,In-person,United States,United States,M
2023,Machine Learning and AI,Machine Learning Engineer,Mid-level,Full-time,258700,In-person,United States,United States,M
2023,Machine Learning and AI,Machine Learning Engineer,Mid-level,Full-time,133800,In-person,United States,United States,M
2023,Data Analysis,Data Analyst,Mid-level,Full-time,120000,In-person,United States,United States,M
